location,max_pop,longitude,latitude
Dangriga,9096,-88.2167,16.9667
Derby,9084,-104.9171,39.8401
Broughton,5726,-0.5465,53.5638
Inirida,9065,-67.9061,3.854
Ewo,9062,14.8167,-0.8667
Filey,6981,-0.2893,54.2101
Manatuto,9022,126.0167,-8.5167
Odzaci,9021,19.2667,45.5167
Cove,6548,-0.7939,51.2965
Leonia,9035,-73.9899,40.8638
Gizo,6154,156.85,-8.1
Stansted Mountfitchet,6011,0.198,51.898
Farmingdale,9002,-73.4465,40.7328
Wentworthville,6197,150.9678,-33.8233
Stony Brook University,8938,-73.1213,40.9099
Lexden,5549,0.8667,51.8833
Sremski Karlovci,8750,19.9333,45.2
Temozon,6553,-88.2028,20.8042
Gleno,8133,125.4361,-8.7239
Budleigh Salterton,6575,-3.3205,50.6284
Long Ashton,6044,-2.65,51.43
Mokhotlong,8809,29.0656,-29.2885
Cheddar,5755,-2.778,51.279
Pontardawe,6832,-3.851,51.722
Corozal,8800,-88.4,18.4
Gavarr,8751,45.1333,40.3667
Dore,5496,-1.5345,53.3268
North Petherton,6730,-3.013,51.091
Egham,6384,-0.548,51.429
Collingdale,8794,-75.2776,39.9151
Pontardulais,6281,-4.04,51.71
Saynshand,8776,110.1367,44.8917
Joniskis,8757,23.6179,56.2433
Eichwalde,6468,13.6167,52.3667
Frimley,6178,-0.7387,51.3143
August,8774,-121.2625,37.9797
Leona Vicario,6517,-87.2028,20.9922
West Miami,8767,-80.2969,25.7578
New Square,8763,-74.0294,41.141
Glodeni,8676,27.5144,47.7708
Folsom,8707,-75.3287,39.8924
Becal,6511,-90.0275,20.4414
Great Wakering,5587,0.8165,51.5516
Paide,7905,25.5667,58.8833
Santo Domingo Este,,-69.8571,18.4885
Griffithstown,5450,-3.0284,51.6853
Aleg,8388,-13.909,17.058
Littlemore,5646,-1.227,51.72
Swissvale,8647,-79.8858,40.4207
South San Gabriel,8643,-118.0961,34.0489
Prienai,8610,23.9417,54.6333
Audubon,8637,-75.0722,39.8906
Heage,5013,-1.447,53.05
Handforth,6266,-2.216,53.35
Galleywood,5738,0.474,51.697
Seven Corners,8576,-77.1445,38.8658
Greenbriar,8575,-77.397,38.8717
West Athens,8574,-118.3033,33.9235
Four Corners,8566,-77.0102,39.0235
Harleston,5067,1.2996,52.4024
San Antonino Castillo Velasco,6009,-96.6839,16.8031
Basarabeasca,8471,28.9667,46.3333
Teaoraereke,5105,173,1.3333
Zardab,8450,47.7108,40.2111
Tadcaster,6003,-1.262,53.8852
Great Meols,5110,-3.1553,53.4014
Greymouth,8160,171.2,-42.4667
Varena,8477,24.5722,54.2111
Malverne,8485,-73.6721,40.6746
Amble,6025,-1.5783,55.3306
Wotton-under-Edge,5627,-2.349,51.638
Paulton,5303,-2.5027,51.3069
Stotfold,6190,-0.228,52.018
Midway City,8374,-117.9849,33.7451
Brokopondo,8340,-55.02,5.0404
Aibonito,8352,-66.2659,18.1398
Kalibo,,122.3648,11.7086
Hoylake,5710,-3.18,53.39
Bogota,8335,-74.0293,40.875
Harwood Heights,8333,-87.8057,41.9663
Grandview Heights,8333,-83.0408,39.9793
Puerto San Carlos,5538,-112.1083,24.7894
Soro,7167,11.5667,55.433
Haledon,8293,-74.1887,40.9363
Dormont,8282,-80.0377,40.3941
Arlesey,5584,-0.2654,52.007
Wincanton,5272,-2.4102,51.0559
Tayoltita,5124,-105.9333,24.0833
Tetbury,5472,-2.158,51.636
Balakan,8134,46.3919,41.7233
Teabo,6115,-89.2844,20.3997
Kelme,8206,22.9333,55.6333
Yeghegnadzor,8200,45.35,39.7667
Ormesby,5942,-1.1817,54.5492
Hengoed,5548,-3.23,51.65
Ndalatando,8144,14.9167,-9.3
Cheviot,8209,-84.6139,39.1577
Brynmawr,5530,-3.183,51.796
Magor,6140,-2.8312,51.5798
Beocin,8058,19.7203,45.1922
Qobustan,8100,48.9333,40.5333
Soroti,1038,33.6167,1.6833
Sao Filipe,8122,-24.4955,14.8966
Piste,5528,-88.5886,20.6981
Alondra Park,8097,-118.335,33.8885
Mount Rainier,8093,-76.9645,38.9423
Maplewood,8092,-90.324,38.6121
Algodones,5474,-114.7289,32.7153
Port Maria,7906,-76.8903,18.3703
Ludza,8071,27.7211,56.5439
Guadalupe y Calvo,5816,-106.9644,26.095
Garden City Park,8081,-73.6639,40.7436
Nangan,7382,119.9432,26.1598
Broadview Park,8068,-80.2088,26.0979
Malmesbury,5380,-2.098,51.584
North Bay Village,8057,-80.1535,25.8487
Conshohocken,8047,-75.3035,40.0772
Newent,5207,-2.4048,51.9302
Bellevue,8036,-80.055,40.4945
Calderitas,5326,-88.2583,18.5544
Panindicuaro,5565,-101.7606,19.9828
Mtskheta,7940,44.7167,41.85
Sokobanja,7982,21.8694,43.6394
Kraslava,7978,27.1644,55.8956
Panaba,5232,-88.2706,21.2964
Juncos,7970,-65.9163,18.2264
Illizi,7957,8.4666,26.4834
Elderslie,5634,-4.4842,55.8306
Caldwell,7941,-74.2776,40.839
Fgura,,14.5133,35.8703
San Juan Bautista,7882,-57.15,-26.68
Riverside,7884,-74.9564,40.0358
Falmouth,7779,-77.6558,18.4936
Temple Hills,7864,-76.9495,38.8106
Boyes Hot Springs,7863,-122.4888,38.3126
Mahmud-e Raqi,7407,69.3333,35.0167
Hamrun,,14.4844,35.8847
Aizkraukle,7745,25.255,56.6008
Koboko,,30.9599,3.4136
Luquillo,7841,-65.7218,18.3735
Naftalan,7700,46.8192,40.5058
Bentiu,7781,29.8,9.25
Wilson,7807,-75.2407,40.6844
Palo Alto,5399,-101.9667,21.9167
Rio Bravo,7797,-99.482,27.3648
Luba,7739,8.55,3.45
Sheriff Hill,5051,-1.586,54.939
Guadalupe,7783,-120.5735,34.9608
Pinchbeck,5153,-0.1605,52.8147
Chickerell,5515,-2.5047,50.624
Sabana Seca,7731,-66.1809,18.4273
West Samoset,7708,-82.5552,27.4702
Fanwood,7697,-74.3857,40.6417
Baldwin Harbor,7690,-73.6025,40.6296
Xinguara,4047,-49.948,-7.1006
Holtville,7664,-115.378,32.813
Radstock,5620,-2.448,51.293
San Lorenzo,7629,-65.9674,18.1894
Arafat,,-15.9621,18.0583
Angostura,5086,-108.1622,25.3653
Calumet Park,7602,-87.6578,41.665
Glen Ridge,7574,-74.2043,40.8041
Waterbeach,5166,0.1908,52.2664
Glenside,7558,-75.1517,40.1032
Sen Monorom,7500,107.2,12.45
Brotton,5394,-0.937,54.568
Nombre de Dios,5302,-104.2333,23.85
Gulbene,7507,26.7564,57.175
Gurabo,7515,-65.9786,18.2529
Leova,7443,28.2553,46.4786
Hatboro,7501,-75.1054,40.1775
Tala,5089,-55.7617,-34.3436
Esperanza,3836,-109.9298,27.58
San Jose,,121.9415,10.745
Ruse,7351,15.5153,46.5383
Park City,7438,-87.8915,42.3522
Oguz,7400,47.4653,41.0714
Hillcrest,7418,-74.035,41.1298
Brayton,5299,-1.0907,53.7682
Briceni,7314,27.085,48.3628
Mongomo,7251,11.3168,1.6287
Goranboy,7333,46.7872,40.61
Ruyigi,7139,30.25,-3.4667
Lerik,7301,48.4153,38.7753
Montpelier,7372,-72.5717,44.2658
Monaghan,5937,-6.9708,54.2479
Livani,7343,26.1761,56.3539
Ocnita,7254,27.4833,48.4167
Frontera Corozal,5184,-90.8903,16.8211
Cwmbach,5117,-3.4128,51.7072
Mobaye,7176,21.1833,4.3167
X-Can,5191,-87.6681,20.8583
Williston Park,7253,-73.6465,40.7587
Telenesti,7227,28.3656,47.4997
Limbazi,7221,24.7131,57.5147
Hola,6931,40.03,-1.5
Madona,7206,26.22,56.8542
Chicxulub Puerto,5052,-89.6083,21.2939
Dunellen,7202,-74.4656,40.5903
South Monrovia Island,7192,-117.9958,34.1234
East Franklin,7170,-74.4711,40.4933
Lapovo,7143,21.0973,44.1842
Glenolden,7164,-75.292,39.8996
Nyack,7156,-73.9143,41.0919
Hampstead,7153,-73.6333,45.4833
Donduseni,7101,27.5853,48.2244
Stefan Voda,7078,29.6631,46.5153
Ewa Villages,7118,-158.039,21.3418
Nakasongola,6921,32.4564,1.3089
Daet,,122.9553,14.1122
Souderton,7082,-75.3224,40.311
Twin Rivers,7067,-74.4917,40.263
Ridley Park,7065,-75.3251,39.8785
Waikele,7062,-158.0058,21.4025
Great Neck Plaza,7027,-73.7261,40.7869
Berovo,7002,22.8564,41.7078
Trindade,6636,6.6667,0.3
Orland Hills,7023,-87.8413,41.5905
Virac,,124.2374,13.5848
Kratovo,6924,22.175,42.0783
Aluksne,6930,27.0503,57.4239
South Valley Stream,6930,-73.7186,40.6557
San Isidro,6915,-65.8853,18.3919
Senglea,,14.5169,35.8875
Puerto Real,6892,-67.1861,18.0762
Mahibadhoo,,72.9689,3.7571
Ajdovscina,6596,13.9052,45.8884
Backi Petrovac,6727,19.5883,45.3564
Yabucoa,6829,-65.8792,18.0469
Farim,6792,-15.2167,12.4833
Criuleni,6708,29.1614,47.2167
Pasvalys,6768,24.4028,56.0611
Eydhafushi,,73.0699,5.1038
Diekirch,6242,6.1558,49.8678
Naples Manor,6735,-81.7254,26.0892
Clifton Heights,6697,-75.2958,39.9301
Castroville,6686,-121.7535,36.765
Salcininkai,6664,25.3806,54.3111
Ikskile,6597,24.4964,56.8367
Lauderdale-by-the-Sea,6664,-80.0972,26.199
Stratford,5740,174.284,-39.341
Cedarhurst,6633,-73.7278,40.6252
Folcroft,6632,-75.277,39.8891
Guadalupe,6631,-111.9633,33.3664
Manorhaven,6627,-73.7127,40.8399
Paloma Creek South,6624,-96.9327,33.21
Forest Glen,6589,-77.0445,39.0191
Bayombong,,121.1497,16.4812
Notre Dame,6584,-86.2378,41.7014
Tarxien,,14.515,35.8658
Preili,6522,26.7247,56.2942
Tuckahoe,6549,-73.823,40.953
Mae Hong Son,6526,97.97,19.3011
Jolo,,121.0022,6.0522
Puerto Baquerizo Moreno,6533,-89.6092,-0.9025
Bongao,,119.7731,5.0292
West View,6516,-80.0333,40.5182
Contra Costa Centre,6497,-122.054,37.9261
Prospect Park,6492,-75.3074,39.8858
Saranap,6492,-122.076,37.8878
Ambler,6491,-75.2215,40.1564
Hewlett,6484,-73.6942,40.6422
Zarasai,6458,26.2472,55.7306
Bronxville,6408,-73.8263,40.9394
Las Piedras,6402,-65.8708,18.1784
Sal Rei,6357,-22.9171,16.176
Jogeva,5073,26.3956,58.7461
Balvi,6334,27.2667,57.1292
Kingston Estates,6346,-74.9898,39.9188
Kupiskis,6321,24.9667,55.8333
Lakeview,6317,-73.6493,40.6775
Ghanzi,6306,21.65,-21.7
Polva,5324,27.0556,58.0536
Pleasure Point,6277,-121.9715,36.9618
Ciudad Guzman,97,-103.4667,19.7
Cameron Park,6226,-97.4775,25.9705
Savannah,6224,-96.9082,33.2257
Fruitridge Pocket,6215,-121.4558,38.5326
Espargos,6173,-22.9453,16.7546
Kennett Square,6202,-75.7113,39.8438
Santa Isabel,6196,-66.4049,17.9687
Junik,6084,20.2775,42.4761
Siteki,6152,31.95,-26.45
Schaan,5959,9.5167,47.1667
Viqueque,6078,126.3667,-8.85
Lucea,6002,-78.1736,18.4509
Rapla,5069,24.8011,58.9944
Binghamton University,6149,-75.9684,42.0893
Arroyo,6134,-66.0609,17.9706
Bac,6087,19.2353,45.3886
Ben Arous,,10.2217,36.7545
Larchmont,6087,-73.7529,40.9258
Bogdanci,6031,22.5728,41.2031
Kazlu Ruda,6018,23.4865,54.7492
Lielvarde,5973,24.8106,56.7175
District Heights,5984,-76.8885,38.8588
Muramvya,5458,29.6,-3.25
Imsida,,14.4828,35.8925
Soldanesti,5883,28.7967,47.8153
Appenzell,5649,9.4167,47.3333
Norwood,5897,-75.2964,39.8865
Echternach,5617,6.4217,49.8117
Jamesburg,5885,-74.44,40.3494
Ranillug,5800,21.559,42.492
Elsmere,5872,-75.5946,39.7385
Idrija,5843,14.0275,46.0025
Hrastnik,4995,15.0814,46.1461
McKees Rocks,5855,-80.063,40.4688
Charlemagne,5853,-73.4833,45.7167
Prospect Park,5843,-74.1736,40.938
Naval Academy,5834,-76.488,38.9859
Lorengau,5806,147.2667,-2.0208
Mayflower Village,5822,-118.0096,34.116
Plymouth,5794,-75.9505,41.2404
Bay Harbor Islands,5793,-80.1335,25.8878
Tevragh Zeina,,-15.9885,18.0989
Cutler,5774,-119.2884,36.5263
Santa Venera,,14.4742,35.8908
White City,5768,-111.8636,40.5666
Sirvintos,5744,24.9694,55.0361
Penn Wynne,5758,-75.2715,39.9867
Mamushe,5507,20.7167,42.3167
Fulin,1049,102.7167,29.35
Mount Carmel,5724,-76.4121,40.7959
Bellevue,5721,-84.4776,39.1011
South Tucson,5715,-110.9692,32.1955
Lewisburg,5708,-76.8901,40.9642
Gospic,5695,15.3744,44.5469
Sisimiut,5539,-53.6722,66.9389
Sharon Hill,5689,-75.2678,39.9075
Media,5682,-75.3888,39.9198
New Brighton,5679,-80.3091,40.7355
Kerema,5646,145.838,-7.927
Surfside,5651,-80.125,25.8787
Twin Lakes,5642,-121.9896,36.9646
Skuodas,5610,21.5333,56.2667
Pieta,,14.495,35.8947
Ta' Xbiex,,14.4944,35.8992
Rochelle Park,5613,-74.0791,40.9069
Moletai,5587,25.4167,55.2333
Partesh,5300,21.4336,42.4019
Salavan,5521,106.4167,15.7167
Deer Park,5566,-84.3977,39.2039
Krusevo,5507,21.2483,41.37
Belmar,5545,-74.0255,40.1798
Caazapa,5504,-56.38,-26.2
Anasco,5526,-67.1411,18.286
Palm Springs North,5515,-80.3339,25.9351
Thaba-Tseka,5423,28.6,-29.5333
Shaw Heights,5459,-105.039,39.8566
Waipio Acres,5443,-158.0173,21.4689
Qal`ah-ye Now,5340,63.12,34.99
Kensington,5415,-122.2805,37.9084
Tara Hills,5405,-122.3188,37.9939
Sakiai,5383,23.0444,54.9556
Kaser,5368,-74.0686,41.1214
L'Epiphanie,5353,-73.4833,45.85
Kalangala,5200,32.225,-0.3089
Outapi,4606,14.9856,-17.5028
South Highpoint,5335,-82.7162,27.9086
Edgewater,5335,-105.0626,39.7507
Pale,5008,5.6322,-1.4043
Smiltene,5306,25.9064,57.4242
Shillington,5319,-75.967,40.3029
Bret Harte,5319,-121.0045,37.6021
Ros Comain,4860,-8.1833,53.6333
Campanilla,5304,-66.2382,18.4229
Broadmoor,5286,-122.4811,37.6914
Albina,5247,-54.05,5.5
Albertson,5254,-73.6482,40.7715
Penuelas,5253,-66.7206,18.0595
Gzira,,14.4881,35.9058
Wangdue Phodrang,5000,89.9167,27.4333
Pine Manor,5248,-81.8775,26.5727
Friendship Heights Village,5225,-77.09,38.9633
Highwood,5224,-87.8128,42.206
Naguabo,5220,-65.737,18.2116
Manouba,,10.0956,36.8101
West Loch Estate,5177,-158.0246,21.3617
Kanifing,,-16.6744,13.4464
Liquica,5152,125.3273,-8.5935
Glendale,5141,-104.9352,39.7036
Turtle Creek,5138,-79.8214,40.4085
Silale,5114,22.1778,55.4917
Gadabay,5049,45.8161,40.5656
Kenneth City,5121,-82.7162,27.8155
South Pasadena,5095,-82.7394,27.7526
Mayfair,5091,-119.7612,36.7693
Ilulissat,4670,-51.1,69.2167
Montreal-Ouest,5085,-73.6472,45.4536
Mechanicville,5037,-73.6895,42.9037
Punta Gorda,5026,-88.8,16.1
Punakha,5000,89.8667,27.6167
Aibak,4938,68.0394,36.2534
Bled,4929,14.1167,46.3667
Opuwo,4857,13.84,-18.0607
Kiambu,,36.8356,-1.1714
Nieuw Amsterdam,4935,-55.07,5.91
Bolama,4819,-15.4742,11.5776
Irig,4848,19.8583,45.1011
Puerto Lempira,4856,-83.7744,15.2653
Mauren,4268,9.5428,47.2197
Klaksvik,4664,-6.539,62.2375
Bururi,4478,29.6167,-3.9333
Ta Khmau,,104.95,11.4833
Coka,4707,20.1394,45.9389
Beni Mellal,,-6.3498,32.3373
Hung Yen,,106.0511,20.6464
Pakruojis,4640,23.8551,55.9809
Bradford,67,-1.75,53.8
Valka,4573,26.0214,57.7753
Bueng Kan,4494,103.6552,18.3669
San Gwann,,14.4761,35.9056
Rumphi,,33.7722,-11.0153
Dravograd,3163,15.018,46.59
Valandovo,4442,22.5611,41.3169
Svencionys,4458,26.1556,55.1333
Trakai,4430,24.9333,54.6333
Remich,3732,6.3667,49.5444
Isulan,,124.6051,6.6294
Black River,4261,-77.8487,18.0264
Tecax,50.789,-89.2881,20.2019
Aizpute,4237,21.6017,56.7211
Calheta de Sao Miguel,4123,-23.5917,15.1875
Bensonville,4089,-10.6097,6.4456
Al `Aziziyah,4000,13.0211,32.5308
Boac,,121.84,13.4463
Grevenmacher,3958,6.4419,49.6747
Kalvarija,4100,23.2281,54.4147
San Giljan,,14.4898,35.9184
Gornja Radgona,3052,15.9883,46.681
Tubod,,123.7904,8.0555
Mamburao,,120.596,13.2233
Wabag,3958,143.7,-5.4833
Baldone,3996,24.3908,56.7425
Lazdijai,3985,23.517,54.2319
Agdam,3770,46.9167,39.9833
Kardla,3230,22.75,58.9944
Nabunturan,,125.9629,7.6029
Bugiri,,33.7417,0.5714
Kaberamaido,3400,33.1594,1.7389
Malita,,125.6117,6.415
Makedonski Brod,3740,21.2153,41.5133
Janjanbureh,3584,-14.767,13.551
Cankuzo,3624,30.5528,-3.2194
Moroto,371,34.64,2.5403
Gambela,,34.5833,8.25
Massenya,3680,16.17,11.4028
Kandava,3651,22.7761,57.0364
Grobina,3631,21.1656,56.5358
Vittoriosa,,14.5183,35.8922
Ankaran,3209,13.7379,45.5793
Balzan,,14.455,35.9003
Thinadhoo,,72.9967,0.5303
Funadhoo,,73.2901,6.1509
Cantemir,3429,28.2008,46.2781
Bangued,,120.6155,17.5982
Alibunar,3431,20.9658,45.0808
Hartford,3354,-96.9424,43.621
Rietavas,3308,21.9278,55.725
Mambajao,,124.7156,9.2504
Groningen,3216,-55.481,5.797
Pehcevo,3237,22.8906,41.7592
Qaqortoq,3093,-46.0333,60.7167
Louang Namtha,3225,101.4167,20.95
Kaabong,1137,34.12,3.5204
Kulhudhuffushi,,73.0702,6.6223
Naval,,124.3952,11.5612
Plavinas,3151,25.7217,56.6161
Probistip,3110,22.1767,41.9936
Mullingar,,-7.35,53.5333
Aasiaat,3134,-52.8694,68.7097
Porto Ingles,3056,-23.2083,15.1375
Cambridge,66,0.1192,52.2053
Lethem,3000,-59.8,3.3833
Dhihdhoo,,73.114,6.8874
Balaka,,34.9591,-14.9889
Mosta,,14.4256,35.9092
Mabaruma,2972,-59.7833,8.2
Mandalgovi,2984,106.2708,45.7667
Vilani,2938,26.9253,56.5528
Saulkrasti,2813,24.4164,57.2636
Lendava,2919,16.4499,46.5662
Kudahuvadhoo,,72.8936,2.6717
Kapchorwa,,34.4509,1.3965
Sao Domingos,2818,-23.5625,15.025
Rujiena,2887,25.3261,57.8969
Arima,,-61.2823,10.6374
Novo Selo,2829,22.88,41.4128
Rasdhoo,,72.9919,4.2631
Kerewan,2751,-16.095,13.494
Koknese,2818,25.4333,56.65
Kolonia,,158.2083,6.9639
Zabbar,,14.535,35.8761
Broceni,2779,22.5664,56.6833
Al Wakrah,,51.61,25.18
Tallaght,,-6.3411,53.2878
Barclayville,2733,-8.1667,4.8
Salacgriva,2729,24.3586,57.7494
Floriana,,14.5083,35.8958
Swieqi,,14.48,35.9225
Skofja Loka,,14.3064,46.1655
Iba,,119.978,15.3276
Kllokot,2556,21.3833,42.3667
Cestos City,2578,-9.5817,5.4697
Bundibugyo,,30.0634,0.7085
Demir Hisar,2593,21.2031,41.2208
Garoowe,2568,48.4833,8.4
Demir Kapija,2547,22.2422,41.4114
Domzale,,14.6,46.1333
Lingayen,,120.2319,16.0218
Fuerte Olimpo,2475,-57.9,-21.0696
Birstonas,2422,24.0292,54.6056
Akmene,2429,22.9,56.3167
Banlung,,106.9873,13.7394
Phu Ly,,105.9122,20.5453
Basse-Terre,,-61.7167,16
Nida,2385,21.0053,55.304
Wicklow,,-6.0494,52.975
Ilukste,2365,26.2967,55.9781
Cospicua,,14.5275,35.8856
Kalkara,,14.5328,35.8892
Auce,2343,22.8942,56.4611
Romblon,,122.2708,12.5751
Ravne na Koroskem,,14.9642,46.5437
Thulusdhoo,,73.6517,4.3742
Clonmel,,-7.7039,52.355
Wexford,,-6.4575,52.3342
Naklo,1776,14.3176,46.2749
Marsaskala,,14.5619,35.8669
Marka,1958,44.7703,1.7156
Viligili,,73.4353,0.7539
Cidade Velha,2148,-23.6042,14.9167
Oshakati,,15.6833,-17.8
Priekule,2167,21.5933,56.4472
Kegums,2159,24.7214,56.7444
Alabel,,125.2905,6.1018
Chiradzulu,1580,35.2,-15.7167
Lija,,14.4464,35.9006
Dagda,2122,27.5369,56.0947
Victoria,,14.2397,36.0444
Bariadi,,33.9833,-2.8
Onverwacht,2105,-55.2,5.6
Same,2100,125.65,-9
Hoima,,31.3436,1.4356
Baler,,121.5607,15.7589
Zejtun,,14.5331,35.8558
Geita,1536,32.2294,-2.8714
Ennis,,-8.9807,52.8463
Ambrolauri,2047,43.15,42.5167
Kabarnet,,35.743,0.4919
Jagodina,,21.2564,43.975
Mukono,,32.7553,0.3533
Karsava,2003,27.6739,56.7867
Skrunda,1970,22.0164,56.6756
Migori,,34.4731,-1.0634
Kerugoya,,37.2803,-0.4989
Siquijor,,123.515,9.2142
Yumbe,,31.2469,3.4651
Fontana,,14.2361,36.0375
Jaunjelgava,1890,25.0814,56.6175
Paola,,14.4989,35.8731
Sihanoukville,,103.5,10.6333
Buchanan,,-10.05,5.8833
Varaklani,1853,26.755,56.6078
Xghajra,,14.5475,35.8856
La Palma,1845,-78.1402,8.3982
Hithadhoo,,73.0833,-0.6
Iklin,,14.4522,35.9092
Slovenske Konjice,,15.421,46.3362
Vinh Yen,,105.5967,21.31
Dar Naim,,-15.9327,18.0973
Iten,,35.5081,0.6703
Veymandoo,,73.095,2.1878
Mezica,,14.8536,46.5206
Phalombe,,35.65,-15.8
Nyamira,,34.9358,-0.5633
Machinga,1418,35.5167,-14.9667
Totness,1685,-56.32,5.8904
Longford,,-7.8,53.7333
Auki,,160.6978,-8.7678
Kirkop,,14.4853,35.8422
Trim,,-6.7917,53.555
Felidhoo,,73.547,3.4718
Aioun,1423,-9.6167,16.6667
Xuddur,1639,43.8878,4.12
Kasaali,,31.55,-0.6167
Kapsabet,,35.1,0.2
Pembroke,,14.4764,35.9306
Lubana,1596,26.7228,56.9017
Sabac,,19.6939,44.7558
Nilandhoo,,72.89,3.0567
Viesite,1580,25.5569,56.3453
Kirakira,,161.9205,-10.4544
Kamnik,,14.6097,46.225
Radlje ob Dravi,,15.2226,46.6149
Carrick on Shannon,,-8.09,53.9469
Attard,,14.4425,35.8897
Marsa,,14.4953,35.8792
Foammulah,,73.4256,-0.3
Bu'aale,1490,42.5833,1.0833
Tullamore,,-7.5,53.2667
Zilupe,1469,28.1225,56.3856
Fomboni,,43.7419,-12.2822
Grosuplje,,14.6562,45.9551
Kurunegala,,80.3667,7.4833
Cesvaine,1410,26.3067,56.9683
Xocali,1397,46.7892,39.9111
Murang'a,,37.1526,-0.721
Bududa,,34.3311,1.0112
Lagawe,,121.1192,16.8
Gharghur,,14.4519,35.9242
Zebbug,,14.4411,35.8719
Zagorje,,14.9942,46.1342
Slovenj Gradec,,15.079,46.5093
Sotik Post,,35.3416,-0.7813
Gudja,,14.5031,35.8492
Vreed-en-Hoop,,-58.1833,6.8
Escaldes-Engordany,,1.5385,42.5085
Gornji Milanovac,,20.456,44.0212
Relizane,,0.556,35.7373
Vilaka,1309,27.6722,57.1842
Zalec,,15.1674,46.2516
Litija,,14.8303,46.0565
Imqabba,,14.4672,35.8461
Tam Ky,,108.4833,15.5667
Saint Paul's Bay,,14.4006,35.9483
Krsko,,15.4922,45.959
Jesenice,,14.0602,46.4366
Radovljica,,14.1744,46.3444
Marsaxlokk,,14.5431,35.8419
Prevalje,,14.98,46.5467
Weno,,151.85,7.4458
Taro,,156.3972,-6.7111
Ghaxaq,,14.5167,35.8489
Birzebbuga,,14.5269,35.8258
Zurrieq,,14.4742,35.8311
Naxxar,,14.4436,35.9136
Sopiste,,21.4275,41.9547
Trbovlje,,15.0533,46.155
Muli,,73.5811,2.9217
Ar Rayyan,,51.4244,25.2919
Mazsalaca,1133,25.05,57.8667
Wakiso,,32.4594,0.4044
Ivancna Gorica,,14.8044,45.9383
Aloja,1120,24.8828,57.7669
Strenci,1107,25.685,57.6272
Rogaska Slatina,,15.6397,46.2375
Lyantonde,,31.1572,-0.4031
Ipil,,122.5861,7.7844
Ain Temouchent,,-1.1404,35.2975
Aregua,,-57.3847,-25.3125
Serravalle,,12.4811,43.9683
Halba,,36.0797,34.5428
Nenagh,,-8.1967,52.8619
Akniste,1036,25.7411,56.1622
Pavilosta,1035,21.1842,56.8878
Ligatne,1015,25.0397,57.2336
Lasko,,15.2386,46.1563
Chikwawa,,34.801,-16.035
Kasungu,,33.4822,-13.0364
Safi,,14.4847,35.8331
Labuan,,115.2475,5.2803
Lata,553,165.8567,-10.738
Pozega,,20.05,43.85
Imtarfa,,14.3989,35.8933
Picos,,-23.65,15.0833
Kercem,,14.2267,36.0419
An Cabhan,,-7.3606,53.9908
Fonadhoo,,73.5031,1.8342
Zirovnica,,14.14,46.4047
Manadhoo,,73.4136,5.7669
Ribeira Grande,,-25.065,17.1825
Ponta do Sol,,-25.0917,17.2014
Krupanj,,19.3619,44.3656
Lebane,,21.7333,42.9167
Store,,15.3139,46.2208
Siaya,,34.2881,0.0607
Ape,876,26.6928,57.5392
Cerklje na Gorenjskem,,14.4886,46.2542
Isale,,29.4833,-3.3444
Sostanj,,15.0486,46.38
Dien Bien Phu,,103.0169,21.3833
P'yongsong,,125.8719,39.2464
Luqa,,14.4886,35.8589
Scarborough,,-60.7333,11.1811
Diego Martin,,-61.5662,10.7208
Vladicin Han,,22.0667,42.7
Knjazevac,,22.4333,43.5
Basco,,121.9702,20.4486
Ljubovija,,19.3785,44.1896
Slovenska Bistrica,,15.5707,46.3941
Smederevska Palanka,,20.9587,44.3655
Mahonda,,39.2519,-5.9897
Mali Zvornik,,19.1214,44.3992
Point Fortin,,-61.6841,10.1741
Port Laoise,,-7.3008,53.0309
Surdulica,,22.1672,42.695
Pozarevac,,21.1897,44.62
Mayuge,,33.4806,0.4578
Varazdin,,16.3333,46.3
Shariff Aguak,,124.4417,6.8647
Zajecar,,22.2847,43.9042
Lakatoro,705,167.4208,-16.1069
Sentjur,,15.3973,46.2225
Al Khawr,,51.5058,25.6839
Dowa,,33.9385,-13.6532
Castlebar,,-9.3,53.85
Ain Defla,,1.9679,36.2641
Madaba,,35.8,31.7167
Selibaby,460,-12.1833,15.167
Cabarroguis,,121.5212,16.5111
Asaba,,6.75,6.1833
Prebold,,15.0925,46.2369
Tulagi,,160.1506,-9.1031
Miklavz na Dravskem Polju,,15.6972,46.5058
Jordan,,122.5963,10.6584
Aranguez,,-61.4461,10.6472
Sempeter pri Gorici,,13.6378,45.9283
Mozirje,,14.9633,46.3394
Rumonge,,29.4386,-3.9736
Trebnje,,15.0086,45.9104
Paracin,,21.4167,43.8667
Bulambuli,,34.3833,1.1667
Borgo Maggiore,,12.4475,43.9408
Maracha,,30.9553,3.2704
Luwero,,32.4731,0.8492
Kapenguria,,35.1119,1.2389
Polzela,,15.0667,46.2833
Yenagoa,,6.2676,4.9267
Qrendi,,14.4583,35.8347
Namayingo,,33.8849,0.2398
Xewkija,,14.2581,36.0328
Lucani,,20.1333,43.8667
Brezice,,15.5925,45.9044
Suong,,105.65,11.9167
Ghasri,,14.2264,36.0578
Gllogovc,369,20.8206,42.5872
Kocevje,,14.8594,45.643
Smederevo,,20.9289,44.6633
Dong Xoai,,106.8832,11.5349
Mila,,6.2644,36.4503
Al Buraymi,,55.8025,24.2558
Bontoc,,120.978,17.0899
